measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,China,Both,All ages,Stomach cancer,Rate,2015,77.04428791880001,98.1465916048,61.6737433573
Prevalence,China,Both,All ages,Stomach cancer,Number,2016,1125983.4916366157,1460346.150335553,890423.7174247233
Prevalence,China,Both,All ages,Stomach cancer,Rate,2016,80.9082549841,104.93409501472,63.981958624079994
Prevalence,China,Both,All ages,Stomach cancer,Number,2017,1171114.929163192,1551164.894064559,925629.562403051
Prevalence,China,Both,All ages,Stomach cancer,Rate,2017,83.54764630861999,110.66051051732,66.03465583665
Prevalence,China,Both,All ages,Stomach cancer,Number,2018,1168823.976275629,1568534.1473516317,915811.4553158928
Prevalence,China,Both,All ages,Stomach cancer,Rate,2018,82.85649690596,111.19146027536,64.92074987682
Prevalence,China,Both,All ages,Stomach cancer,Number,2019,1138746.6924977936,1527714.9435639507,890248.3973241403
Prevalence,China,Both,All ages,Stomach cancer,Rate,2019,80.2907624121,107.71613948494,62.76964229904001
Prevalence,China,Both,All ages,Stomach cancer,Number,2020,1135920.2733520537,1549512.3451435682,877381.5952679175
Prevalence,China,Both,All ages,Stomach cancer,Rate,2020,79.75371425073,108.79228736527999,61.60154253727
Prevalence,China,Both,All ages,Stomach cancer,Number,2021,1256509.087479086,1744614.0008277036,953658.8565182772
Prevalence,China,Both,All ages,Stomach cancer,Rate,2021,87.97591648219,122.15113854721,66.77151223941999
Prevalence,China,Both,All ages,Stomach cancer,Number,2022,1392482.102341191,1936094.7041841496,1019536.0095349622
Prevalence,China,Both,All ages,Stomach cancer,Rate,2022,97.36667272317,135.37775394485,71.28912379051
Prevalence,China,Both,All ages,Stomach cancer,Number,2023,1363126.906098792,1923404.6154719389,984843.0603560836
Prevalence,China,Both,All ages,Stomach cancer,Rate,2023,95.28057808877,134.44317094823,68.83909025462
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,363896.4534103964,444215.8755179221,308321.53976822586
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,30.86122880032,37.672935920680004,26.148047043819997
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,376931.34578238096,465016.1785525563,320149.697485238
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,31.53124423844,38.89975950483,26.781318182270002
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,387697.7407737671,473234.02586685127,328890.11425922345
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,32.07578552742,39.15254468,27.21039525794
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,398239.950067836,480604.6979503407,339672.4874722963
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,32.65669004278,39.41080911494,27.85400896508
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,410540.7414293796,497705.6962946367,353943.520355104
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,33.42582757302,40.522713357339995,28.81773692127
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,423343.32666318055,512410.7475253499,366068.97708354384
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1995,34.27145088046,41.48183910882,29.63484759725
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,437733.6135365009,527790.9438016227,382969.3699130839
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,35.27341848893,42.53041178395,30.860410157329998
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,452041.4717363698,534990.7741821331,396210.38902214257
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,36.28869682015,42.94764799189,31.806724787860002
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,466835.0804167668,541692.558570452,407503.3780845545
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,37.35187132344,43.341281736,32.60469142227
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,484474.510232505,555173.1557758929,418993.71127279615
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,38.637896168160005,44.276266955560004,33.41565999726
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2000,502486.8556098864,562310.8447254655,424604.1150028691
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2000,39.932734073949995,44.68695883013,33.743376611390005
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2001,519652.46392197727,586075.245109862,433591.8066004878
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2001,41.12112530162,46.37729110039,34.31097559782
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2002,532713.6361309367,598811.6890202032,441655.4705423975
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2002,41.94836009956,47.15322953864,34.77801479386
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2003,546557.848079245,610918.3217429118,457042.1688945015
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2003,42.804495097949996,47.84498182615,35.793940836729995
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,561618.2071818082,626420.7616875431,467944.8201137728
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2004,43.722665620520004,48.767623896050004,36.430077652499996
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2005,586622.6446012188,656327.8859046148,492294.0334601532
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2005,45.37444685095,50.76605045824,38.07825978395
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,620908.9515764171,694240.4718597576,524335.5651404597
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2006,47.693189813909996,53.325922451009994,40.27520552077
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2007,658775.0217398967,748991.3006349626,557063.9804675614
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2007,50.23357368893,57.112835871410006,42.477801356769994
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2008,679877.7011538014,768212.578039462,582272.513163232
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2008,51.46151588186,58.14778704806999,44.07355342419
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,695684.4137298826,788128.8353492576,600230.2781075838
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2009,52.28305811422,59.23057191857001,45.109354030169996
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,712023.9898277692,810898.7012607728,614952.5623520114
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2010,53.169733690700006,60.55311142902,45.92101451607
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,732265.9341203317,840194.0919374245,632258.5796183085
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,54.3743361036,62.38853102206,46.948299669099995
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,748488.194830082,861469.1400698472,649177.6953575907
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,55.25477946572,63.595241287520004,47.92349517174
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2013,784673.1428008314,903395.1779547664,677091.903088575
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,57.56015606903,66.26908020514,49.66847148068
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,823322.9597254319,959708.2303601544,703887.4885098943
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,60.00750380729,69.94787963453001,51.30250607943999
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,870531.6039890933,1013216.1503611904,747806.2900923842
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,63.0170401702,73.34585275919,54.13305939306
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,935283.1878407036,1105476.9393477556,798290.0506833948
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2016,67.20536420491,79.43474371706,57.36163580701
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,998420.6748594109,1172869.6457272735,849852.8582072589
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2017,71.22759289728,83.67282824868,60.628725878
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,1004578.9610717844,1173016.149189481,851280.4693037932
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2018,71.21336939465,83.15367489779,60.34622749246
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,991073.8582543096,1160952.5003403495,838560.4582280278
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,69.87864483838,81.8564497185,59.12522860732
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,998073.2933116668,1178776.9902905598,831870.3807624477
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2020,70.07538654202,82.76271271358,58.40617004324999
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,1129954.5606198774,1339787.7177859405,951971.0649544764
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2021,79.11505698156999,93.80676474078,66.65333958859
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2022,1260240.310310239,1503173.4769238876,1054071.1164736485
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2022,88.11991596891,105.10655736810999,73.70392571084
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2023,1253322.9595915468,1529979.3000841085,1044131.803883978
Prevalence,China,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2023,87.60544274162,106.94331652001,72.98328675769
Prevalence,China,Both,All ages,Uterine cancer,Number,1990,269516.85906543344,360168.03723792016,162097.7356942736
Prevalence,China,Both,All ages,Uterine cancer,Rate,1990,22.85711051924,30.545030322749998,13.74713950188
Prevalence,China,Both,All ages,Uterine cancer,Number,1991,277823.2451502904,364130.6620790284,170074.4783447256
Prevalence,China,Both,All ages,Uterine cancer,Rate,1991,23.24060520827,30.46043522034,14.22715296941
Prevalence,China,Both,All ages,Uterine cancer,Number,1992,286838.66515047377,379991.12479899207,177439.90134323516
Prevalence,China,Both,All ages,Uterine cancer,Rate,1992,23.73131059772,31.438186348589998,14.68031309167
Prevalence,China,Both,All ages,Uterine cancer,Number,1993,295308.8361772126,396285.6038521172,180902.090814817
Prevalence,China,Both,All ages,Uterine cancer,Rate,1993,24.216076584710002,32.49642867625,14.834432122700001
Prevalence,China,Both,All ages,Uterine cancer,Number,1994,304965.50293181394,408869.3637636284,192900.7662197024
Prevalence,China,Both,All ages,Uterine cancer,Rate,1994,24.829994414740003,33.289745630279995,15.70579262831
Prevalence,China,Both,All ages,Uterine cancer,Number,1995,316503.7932311356,422884.0160604874,199833.0497933684
Prevalence,China,Both,All ages,Uterine cancer,Rate,1995,25.622334214400002,34.23426772493,16.17733909795
Prevalence,China,Both,All ages,Uterine cancer,Number,1996,333423.5415119978,452642.4672118255,208127.2481741701
Prevalence,China,Both,All ages,Uterine cancer,Rate,1996,26.86791178497,36.47480266099,16.77129490807
Prevalence,China,Both,All ages,Uterine cancer,Number,1997,348905.8366315398,468481.2799337839,219051.3150906009
Prevalence,China,Both,All ages,Uterine cancer,Rate,1997,28.0092401161,37.60844125237,17.58486169608
Prevalence,China,Both,All ages,Uterine cancer,Number,1998,362872.2202653453,487434.1652052157,231548.10646933975
Prevalence,China,Both,All ages,Uterine cancer,Rate,1998,29.03371457454,39.00002159465,18.52636068032
Prevalence,China,Both,All ages,Uterine cancer,Number,1999,379118.4740960694,500449.206661848,248280.53151451272
